BRU956,55.4200,37.7100
TAI368,29.9800,-95.3200
AUL118,56.0800,37.7300
SPA708,35.1000,-95.3300
AFL232,55.9100,37.7600
LLM243,55.5800,37.8200
C172,30.6500,-95.2900
SBI3576,55.8300,37.8600
SWA20,29.6300,-95.2400
SWA108,29.4600,-95.2600
AAL2935,33.2800,-95.2700
CMP208,19.0800,-95.2500
SWA1712,30.7300,-95.2300
SSF153,59.0700,37.9500
N4375R,32.1200,-95.2200
UAE31V,39.9700,37.9500
N303RR,29.5900,-95.2000
SBI1146,55.3400,37.9700
UAL1891,41.2300,-95.2100
ETH875,5.7400,37.9800
SWA1961,30.2200,-95.1600
AFL504,54.3600,37.9900
DAL1335,44.4700,-95.1300
THY58,39.8700,38.0000
DAL363,24.4600,-95.1800
ETH818,6.5600,38.0100
SWA1172,39.6900,-95.1100
AFL2075,43.0800,38.0300
LJ60,36.1400,-95.1900
AFL1359,55.9600,38.0500
PC12,45.8300,-95.1300
LLM9826,55.6900,38.0800
SWA1169,37.9000,-95.1900
ETH873,6.8000,38.0800
JBU2359,41.1400,-95.1400
UAE2TX,29.4700,38.0900
C25A,29.8300,-95.1400
ABG7771,54.6700,38.1300
N8423Q,29.0200,-95.0800
5YJWF,-2.6900,38.1700
ENY4172,32.9300,-95.0500
NASA924,29.6400,-95.0600
UAE74,39.1300,38.1900
AAL2035,35.4700,-95.0500
QTR3NK,52.2300,38.2200
CL60,24.7500,-95.0900
SBI1176,55.2200,38.2600
AIJ2996,26.0800,-95.0200
KZR875,55.0400,38.2700
AAL9,32.2700,-95.0900
THY13MT,38.7700,38.3000
SWA2193,35.1800,-95.0300
QTR4AF,53.5600,38.3300
H25B,46.8700,-95.0500
ETH808,8.0600,38.3500
N924NA,29.7000,-95.0400
UAE90,39.0100,38.3900
ASQ4371,34.1600,-95.0100
AUL536,52.5500,38.4100
C25B,36.0200,-94.9900
SBI2108,46.0000,38.4300
AAY80,40.1900,-94.9700
SVA646,22.1600,38.4500
FFT70,31.0200,-94.9800
WZZ1289,29.3800,38.5800
ROU1980,24.6600,-95.0100
SBI1238,54.6800,38.5800
AMX451,20.9600,-94.9400
VSV801,54.2700,38.6500
C56X,30.0100,-94.9200
ETH864,8.4300,38.6700
BLOCKED,40.4200,-94.9800
SVR93,55.5400,38.6800
UAL1692,29.3500,-94.9200
UAE136,38.8100,38.7100
AAL75,42.0100,-94.9600
MEA368,30.8800,38.7700
ACA264,49.9100,-94.8900
ETH365,8.9700,38.7800
N816H,29.9900,-94.8800
ATC105,-5.5800,38.7900
RPA3475,33.4000,-94.8600
SVR280,54.3400,38.8300
ENY3758,39.0300,-94.9100
BDR661,21.4700,38.8600
PHM100,28.5700,-94.8700
ETH168,9.0000,38.8800
CL60,45.7700,-94.7800
UAE184,38.5700,38.9600
ASH5749,32.5800,-94.7700
SVR890,54.1600,38.9800
AAL1651,33.6000,-94.7700
AHY810,53.3600,39.0000
FDX639,43.4800,-94.7800
AZA786,60.7400,39.0300
AIJ0304,20.1300,-94.7700
